DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEAD_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SAFE_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,VZ,YEAR,MONTH,DAY_OF_WEEK,NBR_VZ_INITIATIVES,EPSILON,SAMPLES
2018-04-12,15:00,,,40.667236,-73.770004,"(40.667236, -73.770004)",BELT PARKWAY                    ,,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,Unspecified,,,3879922,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,4,3,0,0.1,50
2018-03-17,11:30,,,40.840836,-73.87258,"(40.840836, -73.87258)",BRONX RIVER PARKWAY             ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,3864250,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2018,3,5,2,0.1,50
2013-06-24,17:40,QUEENS,11434.0,40.6669713,-73.7669905,"(40.6669713, -73.7669905)",FARMERS BOULEVARD               ,BELT PARKWAY                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,224211,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6,0,0,0.1,50
2018-04-02,20:30,,,40.763897,-73.95323,"(40.763897, -73.95323)",FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3883557,TAXI,TAXI,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,4,0,0,0.1,50
2014-04-01,19:00,,,40.7549013,-73.7454772,"(40.7549013, -73.7454772)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,,,3080789,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,1,0,0.1,50
2013-08-28,18:15,QUEENS,11422.0,40.6652573,-73.7395512,"(40.6652573, -73.7395512)",SOUTH CONDUIT AVENUE            ,BROOKVILLE BOULEVARD            ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,225100,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,2,0,0.1,50
2017-11-17,13:30,,,40.766563,-73.88857,"(40.766563, -73.88857)",,,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3792266,TAXI,SPORT UTILITY / STATION WAGON,TAXI,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,11,4,1,0.1,50
2018-02-02,23:50,,,40.75426,-73.74334,"(40.75426, -73.74334)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,Unspecified,,,3839269,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,2,4,0,0.1,50
2018-01-03,12:15,,,40.666386,-73.80178000000002,"(40.666386, -73.80178)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3821802,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,1,2,0,0.1,50
2017-07-24,15:50,,,40.70145,-73.98962399999998,"(40.70145, -73.989624)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3717748,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,7,0,0,0.1,50
2018-02-28,10:00,,,40.704494,-73.81743,"(40.704494, -73.81743)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3853845,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,2,2,1,0.1,50
2017-09-13,0:13,,,40.727745,-73.929214,"(40.727745, -73.929214)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3749209,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,9,2,0,0.1,50
2018-03-09,8:15,,,40.71976,-73.94476,"(40.71976, -73.94476)",BROOKLYN QUEENS EXPRESSWAY      ,,,4,0,0,0,0,0,4,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,,3860682,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,3,4,0,0.1,50
2018-03-20,8:50,,,40.60567,-74.03094499999997,"(40.60567, -74.030945)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Other Electronic Device,Unspecified,Unspecified,Unspecified,,3868167,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,3,1,0,0.1,50
2018-04-06,15:00,,,40.767612,-73.950005,"(40.767612, -73.950005)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3876420,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,4,4,0,0.1,50
2018-02-13,10:15,,,40.717014,-73.82970999999998,"(40.717014, -73.82971)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,3845926,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,2,1,0,0.1,50
2014-02-11,14:40,,,40.6427022,-73.8765985,"(40.6427022, -73.8765985)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,2968472,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,2,1,1,0.1,50
2018-03-02,11:30,,,40.73755300000001,-73.85089,"(40.737553, -73.85089)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,3855436,SPORT UTILITY / STATION WAGON,TAXI,PICK-UP TRUCK,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2018,3,4,2,0.1,50
2014-02-09,15:30,,,40.5858421,-73.9378751,"(40.5858421, -73.9378751)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,2944203,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,2,6,1,0.1,50
2014-01-25,6:50,BROOKLYN,11234.0,40.5965113,-73.9078755,"(40.5965113, -73.9078755)",FLATBUSH AVENUE                 ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,129434,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,5,2,0.1,50
2018-03-17,17:30,,,40.744892,-73.77022,"(40.744892, -73.77022)",LONG ISLAND EXPRESSWAY          ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3864322,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,3,5,0,0.1,50
2014-01-20,6:05,,,40.791492100000006,-73.935763,"(40.7914921, -73.935763)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,2853711,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,0,0,0.1,50
2017-11-19,8:05,,,40.762676,-73.954346,"(40.762676, -73.954346)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Following Too Closely,Unspecified,,3796199,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,11,6,0,0.1,50
2017-11-16,0:00,QUEENS,11377.0,40.740208,-73.899704,"(40.740208, -73.899704)",BROOKLYN QUEENS EXPRESSWAY      ,65 PLACE,,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3791435,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,11,3,1,0.1,50
2013-09-23,16:30,,,40.69168270000001,-73.99933349999998,"(40.6916827, -73.9993335)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Pavement Slippery,,,2983711,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,9,0,3,0.1,50
2018-04-26,9:30,,,40.651863,-73.86536,"(40.651863, -73.86536)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3888962,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,4,3,1,0.1,50
2017-04-08,2:00,BROOKLYN,11207.0,40.675697,-73.897354,"(40.675697, -73.897354)",,,2628      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3648523,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2017,4,5,5,0.1,50
2013-12-08,16:30,,,40.76887720000001,-73.9489716,"(40.7688772, -73.9489716)",,,,2,0,0,0,0,0,2,0,Other Vehicular,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,2849281,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12,6,0,0.1,50
2013-02-16,23:45,,,40.666439,-73.8347735,"(40.666439, -73.8347735)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3023591,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,5,0,0.1,50
2018-04-13,8:15,,,40.666306,-73.79171,"(40.666306, -73.79171)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3882435,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,4,4,0,0.1,50
2013-10-25,9:00,,,40.7264469,-73.76578420000001,"(40.7264469, -73.7657842)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3034358,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10,4,0,0.1,50
2013-07-31,8:45,,,40.66623660000001,-73.7609885,"(40.6662366, -73.7609885)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,3017695,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7,2,0,0.1,50
2014-01-24,10:00,QUEENS,11434.0,40.6596509,-73.7738282,"(40.6596509, -73.7738282)",ROCKAWAY BOULEVARD              ,FARMERS BOULEVARD               ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,227301,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,4,0,0.1,50
2013-07-03,14:30,BROOKLYN,11211.0,40.703231,-73.96011429999999,"(40.703231, -73.9601143)",BEDFORD AVENUE                  ,BQE                             ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,196346,PASSENGER VEHICLE,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,7,2,1,0.1,50
2018-04-28,13:15,,,40.798256,-73.82744,"(40.798256, -73.82744)",BRONX WHITESTONE BRIDGE         ,,,1,0,0,0,0,0,1,0,Following Too Closely,Alcohol Involvement,Unspecified,,,3890683,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,4,5,0,0.1,50
2018-04-28,15:02,,,40.608757,-74.03808599999998,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER          ,,,2,0,0,0,0,0,2,0,Following Too Closely,Following Too Closely,Unspecified,Unspecified,Unspecified,3890312,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,4,5,1,0.1,50
2018-04-28,18:45,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3890803,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,4,5,1,0.1,50
2013-06-07,8:00,BROOKLYN,11207.0,40.6781106,-73.8976176,"(40.6781106, -73.8976176)",BUSHWICK AVENUE                 ,JAMAICA AVENUE                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,167395,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2013,6,4,4,0.1,50
2015-01-17,16:12,,,40.8765348,-73.870747,"(40.8765348, -73.870747)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3156798,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,1,5,0,0.1,50
2014-04-04,10:15,,,40.7388442,-73.8140362,"(40.7388442, -73.8140362)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Unspecified,,,3057056,LARGE COM VEH(6 OR MORE TIRES),SMALL COM VEH(4 TIRES) ,UNKNOWN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,4,0,0.1,50
2015-08-02,12:50,QUEENS,11368.0,40.7349072,-73.8625005,"(40.7349072, -73.8625005)",,,97-07 HORACE HARDING EXPRESSWAY         ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3270558,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2015,8,6,3,0.1,50
2013-12-27,11:35,BROOKLYN,11232.0,40.654430100000006,-74.0075648,"(40.6544301, -74.0075648)",38 STREET                       ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,159615,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12,4,0,0.2,50
2018-03-02,12:45,,,40.823135,-73.88225,"(40.823135, -73.88225)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3858579,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,3,4,0,0.2,50
2014-04-08,22:05,,,40.8380117,-73.8732802,"(40.8380117, -73.8732802)",,,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Backing Unsafely,Unspecified,,,2927929,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,4,1,1,0.2,50
2013-09-03,16:55,,,40.8940586,-73.8624704,"(40.8940586, -73.8624704)",,,,1,0,0,0,0,0,1,0,Outside Car Distraction,Unspecified,Unspecified,,,2921961,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9,1,0,0.2,50
2015-03-18,9:45,BROOKLYN,11211.0,40.7145389,-73.9517027,"(40.7145389, -73.9517027)",UNION AVENUE                    ,CONSELYEA STREET                ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,3188299,VAN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,3,2,1,0.2,50
2018-02-17,11:45,QUEENS,11413.0,40.666286,-73.76354,"(40.666286, -73.76354)",SOUTH CONDUIT AVENUE            ,181 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,3847846,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,2,5,0,0.2,50
2012-08-17,1:30,BROOKLYN,11231.0,40.6821334,-74.0003714,"(40.6821334, -74.0003714)",CARROLL STREET                  ,HENRY STREET                    ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,170867,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,4,0,0.2,50
2013-12-28,19:00,BROOKLYN,11207.0,40.6772073,-73.897226,"(40.6772073, -73.897226)",PENNSYLVANIA AVENUE             ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,169877,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2013,12,5,4,0.2,50
2013-01-25,22:30,QUEENS,11364.0,40.74458129999999,-73.7732583,"(40.7445813, -73.7732583)",203 STREET                      ,HORACE HARDING EXPRESSWAY       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,260945,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,4,0,0.2,50
2013-09-02,5:00,,,40.7470921,-73.7632393,"(40.7470921, -73.7632393)",,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3080103,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9,0,0,0.2,50
2018-02-06,14:00,,,40.72545,-73.837776,"(40.72545, -73.837776)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3842475,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,2,1,0,0.2,50
2014-03-06,8:45,,,40.66593889999999,-73.83307509999999,"(40.6659389, -73.8330751)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3024025,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,3,0,0.2,50
2014-03-04,18:30,,,40.7387357,-73.81427140000002,"(40.7387357, -73.8142714)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3034724,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,1,0,0.2,50
2016-08-08,17:24,,,40.87793,-73.8703,"(40.87793, -73.8703)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3496492,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,8,0,0,0.2,50
2016-11-10,9:11,QUEENS,11368.0,40.7375355,-73.8526547,"(40.7375355, -73.8526547)",,,105-45    HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,Unspecified,,,3557779,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2016,11,3,3,0.2,50
2014-04-04,9:40,,,40.7363525,-73.9750088,"(40.7363525, -73.9750088)",,,,1,0,0,0,0,0,1,0,Turning Improperly,Passenger Distraction,Fatigued/Drowsy,Unspecified,,2839388,LIVERY VEHICLE,LIVERY VEHICLE,PASSENGER VEHICLE,LIVERY VEHICLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,4,4,1,0.2,50
2017-11-02,12:30,MANHATTAN,10065.0,40.76425,-73.95551,"(40.76425, -73.95551)",,,501       EAST 68 STREET                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3784932,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,11,3,0,0.2,50
2017-07-30,15:00,,,40.716652,-73.8259,"(40.716652, -73.8259)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3722175,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,7,6,0,0.2,50
2017-11-19,10:00,BROOKLYN,11226.0,40.65271,-73.959946,"(40.65271, -73.959946)",,,2114      CATON AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3792846,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2017,11,6,3,0.2,50
2017-11-26,2:30,BROOKLYN,11201.0,40.70105,-73.991295,"(40.70105, -73.991295)",FULTON STREET                   ,HENRY STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,3797042,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,11,6,1,0.2,50
2014-04-02,22:00,,,40.7220991,-73.7777101,"(40.7220991, -73.7777101)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3034809,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,2,0,0.2,50
2017-01-02,13:45,,,40.733036,-73.92174,"(40.733036, -73.92174)",,,,4,0,0,0,0,0,4,0,Unsafe Lane Changing,Unsafe Speed,Unspecified,Unspecified,,3591169,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,1,0,0,0.2,50
2014-03-21,21:05,,,40.7545534,-73.7431647,"(40.7545534, -73.7431647)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Unspecified,,,3080761,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,4,0,0.2,50
2014-03-31,16:41,,,40.8189919,-73.89184209999998,"(40.8189919, -73.8918421)",,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,2881442,SPORT UTILITY / STATION WAGON,VAN,LARGE COM VEH(6 OR MORE TIRES),,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2014,3,0,2,0.2,50
2012-12-20,14:40,,,40.7024019,-73.96049620000002,"(40.7024019, -73.9604962)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,2988201,SMALL COM VEH(4 TIRES) ,PICK-UP TRUCK,LARGE COM VEH(6 OR MORE TIRES),,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,12,3,1,0.2,50
2014-03-07,23:45,QUEENS,11422.0,40.6663969,-73.73856620000002,"(40.6663969, -73.7385662)",BROOKVILLE BOULEVARD            ,NORTH CONDUIT BOULEVARD         ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,227872,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,4,0,0.2,50
