DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEAD_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SAFE_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,VZ,YEAR,MONTH,DAY_OF_WEEK,EPSILON,SAMPLES,NBR_VZ_INITIATIVES
2014-02-03,22:50,QUEENS,11373.0,40.7348217,-73.86685229999998,"(40.7348217, -73.8668523)",59 AVENUE                       ,94 STREET                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,259120,PASSENGER VEHICLE,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2014,2,0,0.1,10,3
2016-03-21,17:28,QUEENS,11434.0,40.67933350000001,-73.7779328,"(40.6793335, -73.7779328)",                                ,                                ,165-40 BAISLEY BOULEVARD                ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3428245,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,3,0,0.1,10,0
2014-09-30,15:05,QUEENS,11101.0,40.74744929999999,-73.9414545,"(40.7474493, -73.9414545)",JACKSON AVENUE                  ,PURVES STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,1032009,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2014,9,1,0.1,10,2
2016-02-21,19:00,BRONX,10469.0,40.8699149,-73.84517340000002,"(40.8699149, -73.8451734)",DEWITT PLACE                    ,EAST GUNHILL ROAD               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3392822,PASSENGER VEHICLE,,,,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2016,2,6,0.1,10,4
2016-02-17,19:30,QUEENS,11374.0,40.7330042,-73.8573085,"(40.7330042, -73.8573085)",99 STREET                       ,63 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3390434,SPORT UTILITY / STATION WAGON,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,2,2,0.1,10,1
2016-02-16,23:45,BRONX,10467.0,40.86969420000001,-73.86620620000002,"(40.8696942, -73.8662062)",CRUGER AVENUE                   ,ADEE AVENUE                     ,,1,0,0,0,1,0,0,0,Physical Disability,Failure to Yield Right-of-Way,,,,3390094,UNKNOWN,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,2,1,0.1,10,0
2016-01-27,12:20,QUEENS,11417.0,40.6822652,-73.8451332,"(40.6822652, -73.8451332)",103 AVENUE                      ,WOODHAVEN BOULEVARD             ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,3378517,LIVERY VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2016,1,2,0.1,10,2
2016-01-12,18:50,BROOKLYN,11233.0,40.6772559,-73.90601540000002,"(40.6772559, -73.9060154)",HERKIMER STREET                 ,SACKMAN STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3369430,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,1,1,0.1,10,1
2015-12-16,13:51,QUEENS,11379.0,40.7128324,-73.8782912,"(40.7128324, -73.8782912)",METROPOLITAN AVENUE             ,74 STREET                       ,,0,1,0,1,0,0,0,0,Unspecified,,,,,3354374,SPORT UTILITY / STATION WAGON,,,,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2015,12,2,0.1,10,4
2015-11-18,20:30,BROOKLYN,11249.0,40.7163843,-73.96142309999998,"(40.7163843, -73.9614231)",NORTH 3 STREET                  ,BERRY STREET                    ,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3340875,BICYCLE,UNKNOWN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,11,2,0.1,10,0
2015-07-19,7:00,QUEENS,11373.0,40.7463477,-73.8723835,"(40.7463477, -73.8723835)",CASE STREET                     ,LAMONT AVENUE                   ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3262011,UNKNOWN,BICYCLE,,,,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,2015,7,6,0.1,10,5
