Unnamed: 0,DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,DATENew,year,month,DAY_OF_WEEK,hour,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEADING_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SIP_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,NBR_VZ_INITIATIVES,TOTAL_INJURED,TOTAL_KILLED,EPSILON,SAMPLES
540894,10/09/2015,2018-03-24 15:50:00,QUEENS,11691.0,40.6049786,-73.7544185,"(40.6049786, -73.7544185)",MOTT AVENUE                     ,REDFERN AVENUE                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3311999,SPORT UTILITY / STATION WAGON,,,,,2015-10-09,2015,10,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,20
175127,05/24/2017,2018-03-24 00:01:00,MANHATTAN,10032.0,40.831177000000004,-73.94208499999999,"(40.831177, -73.942085)",,,460       WEST 155 STREET               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3680005,TAXI,,,,,2017-05-24,2017,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0.1,20
401188,05/27/2016,2018-03-24 10:14:00,BROOKLYN,11238.0,40.6809568,-73.96767740000001,"(40.6809568, -73.9676774)",VANDERBILT AVENUE               ,PACIFIC STREET                  ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3453652,PASSENGER VEHICLE,BICYCLE,,,,2016-05-27,2016,5,4,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0.1,20
267434,12/21/2016,2018-03-24 00:00:00,BRONX,10466.0,40.887097499999996,-73.860862,"(40.8870975, -73.860862)",WHITE PLAINS ROAD               ,EAST 224 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3583997,SPORT UTILITY / STATION WAGON,,,,,2016-12-21,2016,12,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,5,2,0,0.1,20
578478,08/09/2015,2018-03-24 12:25:00,BROOKLYN,11232.0,40.6507056,-74.00449029999999,"(40.6507056, -74.0044903)",5 AVENUE                        ,40 STREET                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3274195,PASSENGER VEHICLE,,,,,2015-08-09,2015,8,6,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0.1,20
65110,11/11/2017,2018-03-24 09:20:00,,,40.588066,-73.95342,"(40.588066, -73.95342)",EAST 16 STREET                  ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3788028,SPORT UTILITY / STATION WAGON,,,,,2017-11-11,2017,11,5,9,0,0,1,1,0,1,0,0,1,0,1,1,0,0,6,2,0,0.1,20
34685,12/28/2017,2018-03-24 17:53:00,MANHATTAN,10025.0,40.79465,-73.97179399999999,"(40.79465, -73.971794)",WEST 96 STREET                  ,BROADWAY,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3819419,PASSENGER VEHICLE,BICYCLE,,,,2017-12-28,2017,12,3,17,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,2,0,0.1,20
157829,06/20/2017,2018-03-24 07:50:00,BROOKLYN,11214.0,40.60148,-73.99306,"(40.60148, -73.99306)",86 STREET                       ,BAY 31 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3697825,PASSENGER VEHICLE,,,,,2017-06-20,2017,6,1,7,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0.1,20
262265,12/31/2016,2018-03-24 17:50:00,BROOKLYN,11229.0,40.6100983,-73.9613729,"(40.6100983, -73.9613729)",AVENUE P                        ,EAST 12 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3591178,,,,,,2016-12-31,2016,12,5,17,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4,2,0,0.1,20
80391,10/19/2017,2018-03-24 22:40:00,BROOKLYN,11211.0,40.71102,-73.95035,"(40.71102, -73.95035)",,,522       GRAND STREET                  ,1,0,0,0,1,0,0,0,View Obstructed/Limited,Other Vehicular,,,,3773094,PASSENGER VEHICLE,BICYCLE,,,,2017-10-19,2017,10,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.1,20
97904,09/21/2017,2018-03-24 11:45:00,BROOKLYN,11206.0,40.697113,-73.93545,"(40.697113, -73.93545)",,,943       BROADWAY                      ,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3755181,SPORT UTILITY / STATION WAGON,,,,,2017-09-21,2017,9,3,11,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0.1,20
309853,10/17/2016,2018-03-24 12:10:00,BRONX,10451.0,40.8188104,-73.92827690000001,"(40.8188104, -73.9282769)",WALTON AVENUE                   ,EAST 149 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3542167,PASSENGER VEHICLE,,,,,2016-10-17,2016,10,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0.1,20
410547,05/13/2016,2018-03-24 11:56:00,BROOKLYN,11216.0,40.6778446,-73.9528108,"(40.6778446, -73.9528108)",BEDFORD AVENUE                  ,PACIFIC STREET                  ,                                        ,3,0,0,0,1,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,3443380,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,2016-05-13,2016,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0.1,20
169393,06/03/2017,2018-03-24 01:00:00,MANHATTAN,10014.0,40.727707,-74.00546999999999,"(40.727707, -74.00547)",,,185       VARICK STREET                 ,1,0,1,0,0,0,0,0,Unspecified,,,,,3684617,TAXI,,,,,2017-06-03,2017,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,20
45037,12/12/2017,2018-03-24 17:46:00,BRONX,10459.0,40.820305,-73.89083000000001,"(40.820305, -73.89083)",BRUCKNER BOULEVARD              ,HUNTS POINT AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3814026,SPORT UTILITY / STATION WAGON,,,,,2017-12-12,2017,12,1,17,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0.1,20
66799,11/08/2017,2018-03-24 16:00:00,,,40.69012,-73.92318,"(40.69012, -73.92318)",BROADWAY                        ,,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,3787396,PASSENGER VEHICLE,BICYCLE,,,,2017-11-08,2017,11,2,16,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0.1,20
770164,09/13/2014,2018-03-24 21:07:00,BROOKLYN,11205.0,40.6901751,-73.9552649,"(40.6901751, -73.9552649)",BEDFORD AVENUE                  ,KOSCIUSZKO STREET               ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,1023912,SPORT UTILITY / STATION WAGON,,,,,2014-09-13,2014,9,5,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0.1,20
182095,05/15/2017,2018-03-24 18:58:00,MANHATTAN,10023.0,40.778605999999996,-73.98163000000001,"(40.778606, -73.98163)",WEST 72 STREET                  ,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3670971,BICYCLE,PASSENGER VEHICLE,,,,2017-05-15,2017,5,0,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4,2,0,0.1,20
48818,12/06/2017,2018-03-24 17:20:00,BROOKLYN,11201.0,40.69613,-73.987114,"(40.69613, -73.987114)",JAY STREET                      ,TILLARY STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3804085,SPORT UTILITY / STATION WAGON,,,,,2017-12-06,2017,12,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.1,20
447227,03/15/2016,2018-03-24 08:15:00,BROOKLYN,11238.0,40.6832674,-73.96586629999999,"(40.6832674, -73.9658663)",WAVERLY AVENUE                  ,FULTON STREET                   ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3421033,,,,,,2016-03-15,2016,3,1,8,0,1,1,0,0,1,0,0,0,0,0,1,0,0,4,2,0,0.1,20
68483,11/06/2017,2018-03-24 08:00:00,,,40.651733,-73.93039,"(40.651733, -73.93039)",UTICA AVENUE                    ,,,1,0,1,0,0,0,0,0,,,,,,3784714,,,,,,2017-11-06,2017,11,0,8,1,0,1,1,0,1,0,0,1,0,1,1,1,0,8,2,0,0.1,20
303360,10/27/2016,2018-03-24 14:10:00,MANHATTAN,10026.0,40.8045241,-73.9553037,"(40.8045241, -73.9553037)",,,2153      8 AVENUE                      ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3551776,PASSENGER VEHICLE,,,,,2016-10-27,2016,10,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,20
429524,04/13/2016,2018-03-24 17:25:00,MANHATTAN,10005.0,40.706723499999995,-74.0067808,"(40.7067235, -74.0067808)",MAIDEN LANE                     ,PEARL STREET                    ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3405515,PASSENGER VEHICLE,,,,,2016-04-13,2016,4,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.1,20
188890,05/05/2017,2018-03-24 22:00:00,QUEENS,11417.0,40.680415999999994,-73.84389499999999,"(40.680416, -73.843895)",95 STREET                       ,LIBERTY AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3665558,BICYCLE,,,,,2017-05-05,2017,5,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.1,20
244307,02/01/2017,2018-03-24 17:39:00,BRONX,10459.0,40.82101,-73.89773000000001,"(40.82101, -73.89773)",,,907       EAST 163 STREET               ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3608696,BICYCLE,SPORT UTILITY / STATION WAGON,,,,2017-02-01,2017,2,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.1,20
81477,10/17/2017,2018-03-24 13:45:00,MANHATTAN,10024.0,40.787003000000006,-73.97551999999999,"(40.787003, -73.97552)",WEST 85 STREET                  ,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3771773,DP,BICYCLE,,,,2017-10-17,2017,10,1,13,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4,2,0,0.1,20
684000,02/13/2015,2018-03-24 13:05:00,BROOKLYN,11209.0,40.6209768,-74.025363,"(40.6209768, -74.025363)",GELSTON AVENUE                  ,86 STREET                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3168840,PASSENGER VEHICLE,,,,,2015-02-13,2015,2,4,13,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,2,0,0.1,20
395226,06/06/2016,2018-03-24 19:30:00,MANHATTAN,10007.0,40.71139229999999,-74.0085993,"(40.7113923, -74.0085993)",BROADWAY                        ,VESEY STREET                    ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3457492,PASSENGER VEHICLE,BICYCLE,,,,2016-06-06,2016,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,20
169328,06/03/2017,2018-03-24 18:15:00,MANHATTAN,10037.0,40.81977,-73.93673000000001,"(40.81977, -73.93673)",WEST 144 STREET                 ,LENOX AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3684449,TAXI,,,,,2017-06-03,2017,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,20
827595,06/05/2014,2018-03-24 12:16:00,BROOKLYN,11216.0,40.6732722,-73.9473957,"(40.6732722, -73.9473957)",NEW YORK AVENUE                 ,PARK PLACE                      ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,347277,SPORT UTILITY / STATION WAGON,,,,,2014-06-05,2014,6,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0.2,20
459225,02/23/2016,2018-03-24 14:45:00,QUEENS,11432.0,40.7054181,-73.7993963,"(40.7054181, -73.7993963)",161 STREET                      ,90 AVENUE                       ,,1,0,1,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3394364,PASSENGER VEHICLE,BUS,,,,2016-02-23,2016,2,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0.2,20
445872,03/17/2016,2018-03-24 20:00:00,BRONX,10457.0,40.8447373,-73.899349,"(40.8447373, -73.899349)",WASHINGTON AVENUE               ,EAST 175 STREET                 ,                                        ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3413569,PASSENGER VEHICLE,,,,,2016-03-17,2016,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.2,20
187166,05/07/2017,2018-03-24 10:01:00,,,40.761665,-73.97492,"(40.761665, -73.97492)",5 AVENUE                        ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3665587,PASSENGER VEHICLE,,,,,2017-05-07,2017,5,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.2,20
159189,06/18/2017,2018-03-24 22:44:00,QUEENS,11101.0,40.756209999999996,-73.93659,"(40.75621, -73.93659)",38 AVENUE                       ,24 STREET,,1,0,1,0,0,0,0,0,,,,,,3693129,,,,,,2017-06-18,2017,6,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,20
298190,11/04/2016,2018-03-24 20:11:00,QUEENS,11106.0,40.762823600000004,-73.92028359999999,"(40.7628236, -73.9202836)",31 AVENUE                       ,35 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3554080,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,,2016-11-04,2016,11,4,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0.2,20
7336,02/14/2018,2018-03-24 06:35:00,BRONX,10472.0,40.831084999999995,-73.86909,"(40.831085, -73.86909)",WESTCHESTER AVENUE              ,ROSEDALE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3846660,BU,,,,,2018-02-14,2018,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0.2,20
71527,11/01/2017,2018-03-24 18:45:00,QUEENS,11373.0,40.747097,-73.88386,"(40.747097, -73.88386)",,,40-18     82 STREET                     ,1,0,0,0,1,0,0,0,Unspecified,,,,,3797845,BICYCLE,,,,,2017-11-01,2017,11,2,18,0,0,1,1,0,0,0,0,1,0,1,1,0,1,6,2,0,0.2,20
29366,01/06/2018,2018-03-24 11:45:00,,,40.644546999999996,-74.01091,"(40.644547, -74.01091)",5 AVENUE                        ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3823382,SPORT UTILITY / STATION WAGON,,,,,2018-01-06,2018,1,5,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0.2,20
188890,05/05/2017,2018-03-24 22:00:00,QUEENS,11417.0,40.680415999999994,-73.84389499999999,"(40.680416, -73.843895)",95 STREET                       ,LIBERTY AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3665558,BICYCLE,,,,,2017-05-05,2017,5,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.2,20
236576,02/14/2017,2018-03-24 00:20:00,,,40.759327,-73.82597,"(40.759327, -73.82597)",41 AVENUE                       ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3615067,SPORT UTILITY / STATION WAGON,,,,,2017-02-14,2017,2,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,7,2,0,0.2,20
378608,07/01/2016,2018-03-24 12:23:00,QUEENS,11419.0,40.686623100000006,-73.8272422,"(40.6866231, -73.8272422)",                                ,                                ,103-40 116 STREET                       ,1,0,1,0,0,0,0,0,Unspecified,,,,,3472482,PASSENGER VEHICLE,,,,,2016-07-01,2016,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.2,20
133736,07/26/2017,2018-03-24 19:30:00,BRONX,10472.0,40.8264,-73.87581,"(40.8264, -73.87581)",WATSON AVENUE                   ,MANOR AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3721760,PASSENGER VEHICLE,BICYCLE,,,,2017-07-26,2017,7,2,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.2,20
1183875,08/31/2012,2018-03-24 16:30:00,BROOKLYN,11234.0,40.6329545,-73.9197037,"(40.6329545, -73.9197037)",PAERDEGAT AVENUE SOUTH          ,EAST 59 STREET                  ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,126080,PASSENGER VEHICLE,,,,,2012-08-31,2012,8,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,20
308182,10/20/2016,2018-03-24 17:10:00,STATEN ISLAND,10301.0,40.6375989,-74.0800136,"(40.6375989, -74.0800136)",,,120       VICTORY BOULEVARD             ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3546873,SPORT UTILITY / STATION WAGON,,,,,2016-10-20,2016,10,3,17,1,0,1,0,0,0,0,1,0,0,0,1,0,1,5,2,0,0.2,20
252543,01/17/2017,2018-03-24 18:30:00,BROOKLYN,11230.0,40.6251782,-73.961393,"(40.6251782, -73.961393)",AVENUE J                        ,EAST 15 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3600437,,,,,,2017-01-17,2017,1,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.2,20
438390,03/30/2016,2018-03-24 20:00:00,BROOKLYN,11235.0,40.587660799999995,-73.9571266,"(40.5876608, -73.9571266)",HOMECREST AVENUE                ,AVENUE Z                        ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3414861,PASSENGER VEHICLE,,,,,2016-03-30,2016,3,2,20,0,0,1,1,0,1,0,0,1,0,0,1,0,1,6,2,0,0.2,20
1139760,11/20/2012,2018-03-24 16:40:00,BROOKLYN,11222.0,40.7273845,-73.9518233,"(40.7273845, -73.9518233)",LEONARD STREET                  ,MESEROLE AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,198832,SPORT UTILITY / STATION WAGON,,,,,2012-11-20,2012,11,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.2,20
249181,01/23/2017,2018-03-24 17:43:00,MANHATTAN,10034.0,40.864605,-73.92325,"(40.864605, -73.92325)",,,150       SHERMAN AVENUE                ,0,1,0,1,0,0,0,0,Unspecified,,,,,3603741,SPORT UTILITY / STATION WAGON,,,,,2017-01-23,2017,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,20
434288,04/05/2016,2018-03-24 14:31:00,BROOKLYN,11204.0,40.6177542,-73.99255459999999,"(40.6177542, -73.9925546)",                                ,                                ,1782 68 STREET                          ,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,,,,3415285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2016-04-05,2016,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,20
406720,05/19/2016,2018-03-24 10:58:00,BROOKLYN,11223.0,40.609674,-73.96522320000001,"(40.609674, -73.9652232)",AVENUE P                        ,EAST 8 STREET                   ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3449689,PASSENGER VEHICLE,,,,,2016-05-19,2016,5,3,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0.2,20
1103819,01/27/2013,2018-03-24 13:45:00,BROOKLYN,11224.0,40.576510299999995,-73.9858312,"(40.5765103, -73.9858312)",WEST 19 STREET                  ,MERMAID AVENUE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,114461,UNKNOWN,,,,,2013-01-27,2013,1,6,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.2,20
947553,11/02/2013,2018-03-24 18:45:00,QUEENS,11375.0,40.7230494,-73.8469469,"(40.7230494, -73.8469469)",JEWEL AVENUE                    ,YELLOWSTONE BOULEVARD           ,,1,0,1,0,0,0,0,0,Unspecified,,,,,267181,UNKNOWN,,,,,2013-11-02,2013,11,5,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0.2,20
96623,09/23/2017,2018-03-24 00:23:00,,,40.734190000000005,-73.85025,"(40.73419, -73.85025)",108 STREET                      ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3755371,,,,,,2017-09-23,2017,9,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0.2,20
754768,10/09/2014,2018-03-24 18:50:00,BROOKLYN,11209.0,40.6279209,-74.0262626,"(40.6279209, -74.0262626)",4 AVENUE                        ,79 STREET                       ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,1036753,SPORT UTILITY / STATION WAGON,BICYCLE,,,,2014-10-09,2014,10,3,18,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,2,0,0.2,20
125796,08/08/2017,2018-03-24 09:10:00,BRONX,10473.0,40.822456,-73.86721,"(40.822456, -73.86721)",,,839       SOUND VIEW AVENUE             ,1,0,1,0,0,0,0,0,Brakes Defective,,,,,3727165,PASSENGER VEHICLE,,,,,2017-08-08,2017,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,20
216202,03/21/2017,2018-03-24 16:51:00,QUEENS,11358.0,40.761406,-73.80385,"(40.761406, -73.80385)",STATION ROAD                    ,162 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3636613,SPORT UTILITY / STATION WAGON,,,,,2017-03-21,2017,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,20
631789,05/15/2015,2018-03-24 17:50:00,QUEENS,11368.0,40.7508923,-73.8554801,"(40.7508923, -73.8554801)",111 STREET                      ,41 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3222644,PASSENGER VEHICLE,BICYCLE,,,,2015-05-15,2015,5,4,17,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,2,0,0.2,20
464748,02/12/2016,2018-03-24 12:00:00,BRONX,10463.0,40.8777065,-73.90565620000001,"(40.8777065, -73.9056562)",BROADWAY                        ,KIMBERLY PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3387907,UNKNOWN,,,,,2016-02-12,2016,2,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.2,20
113344,08/28/2017,2018-03-24 12:53:00,QUEENS,11691.0,40.604782,-73.754005,"(40.604782, -73.754005)",MOTT AVENUE                     ,BEACH 22 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3739750,PASSENGER VEHICLE,,,,,2017-08-28,2017,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,20
903089,01/21/2014,2018-03-24 16:30:00,BROOKLYN,11203.0,40.641949100000005,-73.9322649,"(40.6419491, -73.9322649)",AVENUE D                        ,SCHENECTADY AVENUE              ,,1,0,1,0,0,0,0,0,Unspecified,,,,,140405,SPORT UTILITY / STATION WAGON,,,,,2014-01-21,2014,1,1,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0.2,20
447043,03/15/2016,2018-03-24 18:40:00,QUEENS,11105.0,40.7748619,-73.90890329999999,"(40.7748619, -73.9089033)",35 STREET                       ,DITMARS BOULEVARD               ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3428671,PASSENGER VEHICLE,,,,,2016-03-15,2016,3,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0.2,20
244688,01/31/2017,2018-03-24 12:07:00,,,40.865466999999995,-73.86541,"(40.865467, -73.86541)",ALLERTON AVENUE                 ,,,1,0,2,0,0,0,0,0,Unspecified,,,,,3607882,SPORT UTILITY / STATION WAGON,,,,,2017-01-31,2017,1,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.2,20
379434,06/30/2016,2018-03-24 13:07:00,BROOKLYN,11224.0,40.5800369,-73.96940740000001,"(40.5800369, -73.9694074)",                                ,                                ,425 NEPTUNE AVENUE                      ,1,0,1,0,0,0,0,0,Unspecified,,,,,3472130,PASSENGER VEHICLE,,,,,2016-06-30,2016,6,3,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0.2,20
223944,03/09/2017,2018-03-24 08:15:00,BROOKLYN,11236.0,40.64405,-73.90399000000001,"(40.64405, -73.90399)",EAST 95 STREET                  ,GLENWOOD ROAD,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,3628587,SPORT UTILITY / STATION WAGON,,,,,2017-03-09,2017,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,20
53285,11/29/2017,2018-03-24 16:50:00,MANHATTAN,10024.0,40.78502,-73.97079000000001,"(40.78502, -73.97079)",,,27        WEST 85 STREET                ,1,0,0,0,1,0,0,0,Unspecified,,,,,3800075,BICYCLE,,,,,2017-11-29,2017,11,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.2,20
363397,07/25/2016,2018-03-24 10:00:00,BROOKLYN,11208.0,40.66735429999999,-73.8708296,"(40.6673543, -73.8708296)",                                ,                                ,2526 LINDEN BOULEVARD                   ,1,0,1,0,0,0,0,0,Unspecified,,,,,3488367,PASSENGER VEHICLE,,,,,2016-07-25,2016,7,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0.2,20
222068,03/12/2017,2018-03-24 21:00:00,,,40.714226000000004,-73.90299,"(40.714226, -73.90299)",ELIOT AVENUE                    ,60 LANE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3649437,PASSENGER VEHICLE,BICYCLE,,,,2017-03-12,2017,3,6,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0.2,20
